City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Sakaiminato,JP,2021-09-07 19:32:36,35.55,133.2333,76.98,78,90,10.36
281,Wladyslawowo,PL,2021-09-07 19:32:37,54.7909,18.4009,59.94,61,38,7.49
282,Pestretsy,RU,2021-09-07 19:32:37,55.7531,49.6545,46.54,76,94,9.42
283,Oliveira Do Hospital,PT,2021-09-07 19:32:37,40.3618,-7.8601,65.23,81,27,3.06
284,Juegang,CN,2021-09-07 19:32:38,32.3174,121.1855,72.39,78,84,4.14
285,Debre Birhan,ET,2021-09-07 19:32:38,9.6833,39.5333,51.44,86,7,3.8
286,Kenai,US,2021-09-07 19:29:45,60.5544,-151.2583,57.02,75,1,0.0
287,Nova Vicosa,BR,2021-09-07 19:30:01,-17.8919,-39.3719,74.73,85,37,13.18
288,Gigmoto,PH,2021-09-07 19:32:38,13.7796,124.39,79.99,84,100,7.02
289,Petropavlovsk-Kamchatskiy,RU,2021-09-07 19:32:39,53.0452,158.6483,41.59,100,33,6.71
290,Provideniya,RU,2021-09-07 19:32:39,64.3833,-173.3,37.51,81,90,13.42
291,Russell,US,2021-09-07 19:32:39,32.3502,-85.1999,93.9,54,1,0.0
292,Singaparna,ID,2021-09-07 19:32:39,-7.3515,108.111,69.91,95,86,1.79
293,Rio Gallegos,AR,2021-09-07 19:29:36,-51.6226,-69.2181,57.25,44,0,11.5
294,Coos Bay,US,2021-09-07 19:32:40,43.3665,-124.2179,79.0,72,20,9.22
295,Kichmengskiy Gorodok,RU,2021-09-07 19:32:40,59.9816,45.7854,46.53,97,100,8.19
296,Ahipara,NZ,2021-09-07 19:32:40,-35.1667,173.1667,53.47,90,67,20.71
297,Concepcion Del Oro,MX,2021-09-07 19:32:41,24.6333,-101.4167,75.09,26,99,6.82
298,Ossora,RU,2021-09-07 19:32:41,59.2353,163.0719,46.44,79,100,12.68
299,Samarai,PG,2021-09-07 19:28:29,-10.6167,150.6667,78.04,77,100,20.49
300,Tabuk,PH,2021-09-07 19:32:41,17.4189,121.4443,74.03,93,97,2.71
301,Sioux Lookout,CA,2021-09-07 19:32:42,50.1001,-91.917,62.98,88,90,17.27
302,Lavrentiya,RU,2021-09-07 19:28:34,65.5833,-171.0,37.36,96,100,14.45
303,Ilulissat,GL,2021-09-07 19:32:42,69.2167,-51.1,35.62,75,75,9.22
304,Chaplynka,UA,2021-09-07 19:32:42,46.3651,33.5403,54.54,42,0,8.01
305,Krasnyy Chikoy,RU,2021-09-07 19:32:43,50.3643,108.7512,35.58,95,100,5.32
306,Geraldton,AU,2021-09-07 19:32:43,-28.7667,114.6,54.01,82,1,12.66
307,Coquimbo,CL,2021-09-07 19:28:57,-29.9533,-71.3436,62.33,51,0,12.66
308,Hervey Bay,AU,2021-09-07 19:32:43,-25.2986,152.8535,54.03,76,0,10.02
309,Diamantino,BR,2021-09-07 19:32:44,-14.4086,-56.4461,102.6,18,9,9.13
310,Santa Rita,BR,2021-09-07 19:32:44,-7.1139,-34.9781,83.07,65,20,13.8
311,Faya,SA,2021-09-07 19:32:44,18.3851,42.4509,77.11,22,97,2.89
312,Paita,PE,2021-09-07 19:32:45,-5.0892,-81.1144,75.76,74,71,17.92
313,Hovd,MN,2021-09-07 19:31:52,48.0056,91.6419,58.71,41,6,3.06
314,Aguimes,ES,2021-09-07 19:32:45,27.9054,-15.4461,75.83,72,20,26.46
315,Prince Rupert,CA,2021-09-07 19:32:45,54.3161,-130.3201,59.09,82,90,17.27
316,Kholuy,RU,2021-09-07 19:32:46,56.575,41.8692,49.51,94,100,9.19
317,Rio Bananal,BR,2021-09-07 19:32:46,-19.265,-40.3333,75.67,64,49,9.84
318,Toktogul,KG,2021-09-07 19:32:46,41.8708,72.9402,72.03,32,0,1.01
319,Waingapu,ID,2021-09-07 19:32:46,-9.6567,120.2641,75.88,75,61,14.25
320,Jardim,BR,2021-09-07 19:28:46,-21.4803,-56.1381,103.96,13,0,14.29
321,Boa Vista,BR,2021-09-07 19:32:47,2.8197,-60.6733,93.18,38,75,8.05
322,Dubbo,AU,2021-09-07 19:28:31,-32.25,148.6167,35.73,100,0,5.75
323,Newport,GB,2021-09-07 19:31:29,51.5877,-2.9984,75.18,68,63,8.34
324,Gubbio,IT,2021-09-07 19:32:47,43.3545,12.5725,67.96,47,100,4.59
325,Naberera,TZ,2021-09-07 19:32:47,-4.2,36.9333,61.59,71,41,9.51
326,Verkhnevilyuysk,RU,2021-09-07 19:31:08,63.4453,120.3167,43.2,83,100,3.31
327,Milkovo,RU,2021-09-07 19:32:48,54.7167,158.6167,46.99,88,67,2.95
328,Teya,RU,2021-09-07 19:32:48,60.3778,92.6267,45.21,90,16,2.26
329,Yulara,AU,2021-09-07 19:32:48,-25.2406,130.9889,49.84,43,0,6.91
330,Anapskaya,RU,2021-09-07 19:32:48,44.89,37.38,55.63,58,0,8.95
331,Anadyr,RU,2021-09-07 19:32:49,64.75,177.4833,39.7,93,75,8.95
332,Abashiri,JP,2021-09-07 19:32:49,44.0213,144.2697,58.08,88,100,11.3
333,Vzmorye,RU,2021-09-07 19:32:49,54.6961,20.2361,57.29,61,71,7.63
334,Terrace,CA,2021-09-07 19:30:49,54.5163,-128.6035,62.51,82,75,17.27
335,Severo-Kurilsk,RU,2021-09-07 19:32:50,50.6789,156.125,50.88,80,9,13.2
336,Riyadh,SA,2021-09-07 19:32:50,24.6877,46.7219,96.94,12,2,9.48
337,Rocha,UY,2021-09-07 19:32:50,-34.4833,-54.3333,55.56,93,100,19.3
338,Presidencia Roque Saenz Pena,AR,2021-09-07 19:32:50,-26.7852,-60.4388,80.08,57,100,17.45
339,Kaeo,NZ,2021-09-07 19:32:51,-35.1,173.7833,48.33,96,6,15.75
340,Sistranda,NO,2021-09-07 19:32:51,63.7256,8.834,57.16,92,100,38.63
341,Gambela,ET,2021-09-07 19:32:51,8.25,34.5833,70.54,93,80,2.91
342,Malakal,SS,2021-09-07 19:32:52,9.5334,31.6605,74.82,82,49,3.71
343,Sambava,MG,2021-09-07 19:32:52,-14.2667,50.1667,69.15,83,49,10.45
344,Marzuq,YE,2021-09-07 19:32:52,14.4,46.4667,82.22,53,79,2.13
345,Ambilobe,MG,2021-09-07 19:32:52,-13.2,49.05,70.36,64,32,5.26
346,Los Llanos De Aridane,ES,2021-09-07 19:32:53,28.6585,-17.9182,74.95,92,75,11.5
347,Pozega,HR,2021-09-07 19:32:53,45.3403,17.6853,58.62,51,100,4.38
348,Houma,US,2021-09-07 19:32:53,29.5958,-90.7195,91.4,64,75,10.36
349,Hendek,TR,2021-09-07 19:32:53,40.7994,30.7481,61.12,81,4,2.33
350,West Wendover,US,2021-09-07 19:32:54,40.7391,-114.0733,83.41,11,1,5.75
351,Novyy Urengoy,RU,2021-09-07 19:32:54,66.0833,76.6333,43.38,95,70,10.47
352,Tokonou,GN,2021-09-07 19:32:54,9.65,-9.7833,71.06,91,72,2.71
353,Roald,NO,2021-09-07 19:32:54,62.5833,6.1333,65.12,88,75,19.57
354,Abnub,EG,2021-09-07 19:32:55,27.2696,31.1511,88.02,30,1,12.06
355,Gamboma,CG,2021-09-07 19:32:55,-1.8764,15.8644,76.8,73,46,3.36
356,Schrobenhausen,DE,2021-09-07 19:32:55,48.55,11.2667,61.5,82,75,2.3
357,Ocos,GT,2021-09-07 19:32:56,14.5094,-92.1933,89.91,76,97,3.53
358,Porto Novo,BJ,2021-09-07 19:29:06,6.4965,2.6036,78.62,86,100,4.79
359,Taguatinga,BR,2021-09-07 19:32:56,-12.3857,-46.5711,99.59,15,83,2.46
360,Gamba,GA,2021-09-07 19:32:56,-2.65,10.0,75.27,84,74,6.4
361,Carson City,US,2021-09-07 19:30:16,39.1638,-119.7674,94.3,15,1,3.0
362,Chernyshevskiy,RU,2021-09-07 19:32:26,63.0128,112.4714,43.14,77,100,4.5
363,Klaksvik,FO,2021-09-07 19:32:57,62.2266,-6.589,54.52,98,100,7.14
364,Andra,RU,2021-09-07 19:32:57,62.5147,65.8878,36.07,84,22,5.73
365,Diu,IN,2021-09-07 19:32:57,20.7141,70.9822,79.09,92,100,9.55
366,Puerto Narino,CO,2021-09-07 19:32:58,-3.7703,-70.3831,82.35,53,85,1.45
367,Najran,SA,2021-09-07 19:32:58,17.4924,44.1277,84.85,16,65,1.79
368,Merauke,ID,2021-09-07 19:32:58,-8.4667,140.3333,76.03,73,98,16.15
369,Takoradi,GH,2021-09-07 19:32:59,4.8845,-1.7554,76.44,89,48,7.49
370,Moses Lake,US,2021-09-07 19:29:43,47.1301,-119.2781,84.29,21,1,0.0
371,Ajdabiya,LY,2021-09-07 19:32:59,30.7554,20.2263,81.43,46,0,16.89
372,Sinnamary,GF,2021-09-07 19:32:14,5.3833,-52.95,82.98,71,60,6.91
373,Hithadhoo,MV,2021-09-07 19:29:30,-0.6,73.0833,83.28,70,100,8.32
374,Kaabong,UG,2021-09-07 19:32:59,3.4836,34.1492,69.62,54,11,8.03
375,Namatanai,PG,2021-09-07 19:33:00,-3.6667,152.4333,76.35,89,100,6.55
376,Keetmanshoop,NA,2021-09-07 19:33:00,-26.5833,18.1333,58.12,13,0,8.05
377,Padang,ID,2021-09-07 19:33:00,-0.9492,100.3543,75.54,88,100,2.3
378,Turukhansk,RU,2021-09-07 19:33:01,65.8167,87.9833,47.43,62,100,8.34
379,Kaberamaido,UG,2021-09-07 19:33:01,1.7389,33.1594,70.18,82,46,5.91
380,Grand Gaube,MU,2021-09-07 19:33:01,-20.0064,57.6608,70.38,70,61,5.99
381,Alofi,NU,2021-09-07 19:33:02,-19.0595,-169.9187,76.89,94,40,5.75
382,Keflavik,IS,2021-09-07 19:33:02,64.0049,-22.5624,52.23,87,20,16.11
383,San Cristobal,VE,2021-09-07 19:31:12,7.7669,-72.225,80.78,88,100,3.67
384,Inhambane,MZ,2021-09-07 19:33:03,-23.865,35.3833,71.58,94,20,3.44
385,Saint Anthony,US,2021-09-07 19:30:18,45.0205,-93.218,79.9,39,1,10.0
386,Port-Gentil,GA,2021-09-07 19:33:03,-0.7193,8.7815,76.96,83,40,9.22
387,Puerto Padre,CU,2021-09-07 19:33:03,21.195,-76.6028,96.01,55,12,13.0
388,Annau,TM,2021-09-07 19:33:04,37.8876,58.516,85.5,45,0,13.8
389,Christchurch,NZ,2021-09-07 19:28:23,-43.5333,172.6333,46.99,78,100,11.5
390,Ghanzi,BW,2021-09-07 19:33:04,-21.5667,21.7833,66.09,15,3,9.08
391,Ostrovnoy,RU,2021-09-07 19:33:04,68.0531,39.5131,36.0,83,12,8.9
392,Miguel Alves,BR,2021-09-07 19:33:05,-4.1656,-42.8953,99.54,24,40,1.77
393,Qianguo,CN,2021-09-07 19:33:05,45.1171,124.8568,55.08,89,0,4.18
394,Aksha,RU,2021-09-07 19:33:05,50.2814,113.2867,35.98,82,88,4.05
395,Lata,PT,2021-09-07 19:31:40,40.1629,-8.3327,70.21,91,4,2.08
396,Palora,EC,2021-09-07 19:33:06,-1.7,-77.9333,80.71,48,52,4.09
397,Bam,IR,2021-09-07 19:33:06,29.106,58.357,87.21,9,3,8.95
398,Muzhi,RU,2021-09-07 19:33:06,65.3667,64.6667,38.21,87,95,9.42
399,Garissa,KE,2021-09-07 19:33:07,-0.4536,39.6401,77.7,61,95,19.77
400,Tiksi,RU,2021-09-07 19:33:07,71.6872,128.8694,36.28,67,100,10.18
401,Porlamar,VE,2021-09-07 19:33:07,10.958,-63.8491,98.69,49,97,16.11
402,Murgab,TM,2021-09-07 19:33:08,37.4966,61.9714,78.67,36,0,4.61
403,Lexington,US,2021-09-07 19:28:33,37.9887,-84.4777,85.89,40,1,1.01
404,Hamilton,US,2021-09-07 19:29:07,39.1834,-84.5333,87.62,48,1,3.0
405,Rajkot,IN,2021-09-07 19:33:08,22.3,70.7833,80.06,87,100,8.39
406,San Fernando,PH,2021-09-07 19:33:08,15.0286,120.6898,77.09,95,100,5.35
407,Asau,RO,2021-09-07 19:33:09,46.4333,26.4,54.52,92,0,3.24
408,Santiago,CL,2021-09-07 19:30:00,-33.4569,-70.6483,56.64,47,40,4.61
409,Darnah,LY,2021-09-07 19:33:09,32.767,22.6367,75.81,71,5,10.42
410,Mount Vernon,US,2021-09-07 19:33:09,40.9126,-73.8371,84.02,46,20,5.01
411,Mount Gambier,AU,2021-09-07 19:33:10,-37.8333,140.7667,42.71,93,25,8.05
412,Jati,PK,2021-09-07 19:33:10,24.3539,68.2671,83.59,77,99,13.31
413,Ayna,PE,2021-09-07 19:33:10,-12.65,-73.9167,81.1,48,66,5.14
414,Bikaner,IN,2021-09-07 19:33:11,28.0167,73.3,88.02,63,35,8.86
415,Mitsamiouli,KM,2021-09-07 19:33:11,-11.3847,43.2844,77.5,72,4,7.92
416,Ancud,CL,2021-09-07 19:30:31,-41.8697,-73.8203,57.42,67,100,6.49
417,Forestville,US,2021-09-07 19:33:11,38.8451,-76.875,89.2,45,1,13.8
418,Great Bend,US,2021-09-07 19:33:12,38.3645,-98.7648,89.89,47,1,10.0
419,Pangnirtung,CA,2021-09-07 19:33:12,66.1451,-65.7125,39.2,75,20,16.11
420,Skibbereen,IE,2021-09-07 19:33:12,51.55,-9.2667,67.8,80,100,14.94
421,Yumen,CN,2021-09-07 19:33:13,40.2833,97.2,69.28,17,0,13.15
422,Nelson Bay,AU,2021-09-07 19:33:13,-32.7167,152.15,57.0,89,100,4.7
423,Baoning,CN,2021-09-07 19:33:13,25.3378,110.026,76.86,88,20,4.47
424,Aykhal,RU,2021-09-07 19:33:14,66.0,111.5,43.74,53,29,0.87
425,Itupiranga,BR,2021-09-07 19:33:14,-5.1347,-49.3267,91.72,54,82,2.42
426,Dudinka,RU,2021-09-07 19:33:14,69.4058,86.1778,46.4,70,100,9.08
427,Cuiluan,CN,2021-09-07 19:33:15,47.72,128.648,56.55,98,100,2.86
428,Lixourion,GR,2021-09-07 19:33:15,38.2019,20.4314,77.0,44,20,5.75
429,Jackson,US,2021-09-07 19:30:33,42.4165,-122.8345,88.84,31,20,0.0
430,San Jose,US,2021-09-07 19:33:15,37.3394,-121.895,100.27,37,20,6.91
431,Baiyin,CN,2021-09-07 19:33:15,36.5583,104.2081,54.48,31,1,2.71
432,Gravdal,NO,2021-09-07 19:33:16,68.1214,13.5031,49.89,93,40,2.3
433,Acapulco,MX,2021-09-07 19:32:34,16.8634,-99.8901,85.82,70,1,8.05
434,Sinegorye,RU,2021-09-07 19:33:16,62.0788,150.477,32.31,92,96,4.83
435,Princeton,US,2021-09-07 19:33:16,25.5384,-80.4089,91.0,75,75,4.61
436,Trzebiatow,PL,2021-09-07 19:33:16,54.0615,15.2648,59.27,69,10,2.19
437,Jalu,LY,2021-09-07 19:33:17,29.0331,21.5482,82.36,43,0,13.53
438,Zatyshshya,UA,2021-09-07 19:33:17,47.3335,29.8733,53.74,42,0,5.32
439,Hobyo,SO,2021-09-07 19:33:17,5.3505,48.5268,77.58,82,100,27.29
440,Parainen,FI,2021-09-07 19:33:18,60.3067,22.301,57.65,86,100,15.9
441,Haines Junction,CA,2021-09-07 19:33:18,60.7522,-137.5108,55.35,62,8,1.14
442,Adamovka,RU,2021-09-07 19:33:18,51.5223,59.9396,52.09,62,100,8.14
443,Lebowakgomo,ZA,2021-09-07 19:33:18,-24.2,29.5,61.7,80,1,7.58
444,Ciudad Bolivar,VE,2021-09-07 19:33:19,8.1222,-63.5497,93.33,42,66,9.66
445,Beringovskiy,RU,2021-09-07 19:33:19,63.05,179.3167,43.77,71,90,2.15
446,Bachhraon,IN,2021-09-07 19:33:19,28.9333,78.2167,79.5,85,52,6.91
447,Chara,RU,2021-09-07 19:33:20,56.9064,118.2631,43.83,95,100,1.86
448,Pimentel,PE,2021-09-07 19:33:20,-6.8367,-79.9342,71.89,60,0,19.57
449,Barsovo,RU,2021-09-07 19:33:20,61.1667,73.1667,41.13,94,22,5.37
450,Krasnoselkup,RU,2021-09-07 19:33:21,65.7,82.4667,48.6,63,100,8.01
451,Aasiaat,GL,2021-09-07 19:33:21,68.7098,-52.8699,35.91,68,96,6.08
452,Plastun,RU,2021-09-07 19:33:21,44.7561,136.2939,59.09,90,100,3.89
453,Kasangulu,CD,2021-09-07 19:33:21,-4.5911,15.1708,83.41,40,66,2.93
454,Pombia,IT,2021-09-07 19:33:22,45.653,8.6336,76.14,69,0,2.3
455,Nanortalik,GL,2021-09-07 19:33:22,60.1432,-45.2371,45.66,61,24,9.33
456,Catumbela,AO,2021-09-07 19:33:22,-12.4314,13.5472,72.37,84,89,5.86
457,Abu Samrah,SY,2021-09-07 19:31:02,35.3029,37.1841,74.59,61,0,10.54
458,Iralaya,HN,2021-09-07 19:33:23,15.0,-83.2333,87.89,75,17,9.57
459,Le Vauclin,MQ,2021-09-07 19:33:23,14.5452,-60.8388,87.93,62,90,8.05
460,Kruisfontein,ZA,2021-09-07 19:33:23,-34.0033,24.7314,53.89,73,5,4.94
461,Sakakah,SA,2021-09-07 19:33:24,29.9697,40.2064,90.97,22,0,9.22
462,Linxia,CN,2021-09-07 19:30:15,35.6003,103.2064,56.52,55,0,5.19
463,Huanan,CN,2021-09-07 19:33:24,46.2167,130.5167,56.79,93,100,8.79
464,Sao Felix Do Xingu,BR,2021-09-07 19:33:24,-6.6447,-51.995,96.31,31,70,3.98
465,Aleksandrovsk-Sakhalinskiy,RU,2021-09-07 19:33:25,50.8975,142.1561,56.86,86,100,13.0
466,Batemans Bay,AU,2021-09-07 19:30:11,-35.7167,150.1833,43.92,88,0,3.4
467,Las Vegas,US,2021-09-07 19:32:59,36.175,-115.1372,107.55,16,1,0.0
468,Adre,TD,2021-09-07 19:33:25,13.4667,22.2,72.05,83,93,9.46
469,Villa Rica,US,2021-09-07 19:33:25,33.7321,-84.9191,84.79,83,100,5.91
470,Simpang,ID,2021-09-07 19:33:26,-1.2667,104.0833,73.56,97,100,2.13
471,Vernon,CA,2021-09-07 19:33:14,50.2581,-119.2691,77.81,33,0,2.3
472,Sayyan,YE,2021-09-07 19:33:26,15.1718,44.3244,68.45,28,57,10.29
473,Belmonte,BR,2021-09-07 19:31:16,-15.8631,-38.8828,79.3,75,9,7.02
474,Trussville,US,2021-09-07 19:33:18,33.6198,-86.6089,87.3,73,75,1.01
475,Jibuti,DJ,2021-09-07 19:33:26,11.5,42.5,89.02,39,32,3.02
476,Palauig,PH,2021-09-07 19:33:27,15.435,119.9045,80.71,81,100,6.53
477,Kaputa,ZM,2021-09-07 19:33:27,-8.4689,29.6619,76.51,38,4,3.76
478,Half Moon Bay,US,2021-09-07 19:32:08,37.4636,-122.4286,95.92,67,1,5.75
479,General Nakar,PH,2021-09-07 19:33:27,14.7631,121.635,79.52,92,100,16.26
480,Nynashamn,SE,2021-09-07 19:33:27,58.9034,17.9479,61.02,83,100,13.42
481,Bandarbeyla,SO,2021-09-07 19:32:28,9.4942,50.8122,77.14,83,85,27.6
482,Odweyne,SO,2021-09-07 19:33:28,9.4092,45.064,79.61,48,72,14.7
483,Azare,NG,2021-09-07 19:33:28,11.6765,10.1948,74.71,78,4,6.76
484,La Ronge,CA,2021-09-07 19:33:28,55.1001,-105.2842,66.45,55,75,11.5
485,Jijiga,ET,2021-09-07 19:33:29,9.35,42.8,67.93,72,90,7.16
486,Manitouwadge,CA,2021-09-07 19:33:29,49.1215,-85.8403,61.52,96,100,8.7
487,Guadix,ES,2021-09-07 19:33:29,37.2993,-3.1392,85.35,35,31,3.42
488,Kaa-Khem,RU,2021-09-07 19:33:30,51.6833,94.7333,53.51,60,0,4.45
489,Constitucion,CL,2021-09-07 19:29:46,-35.3333,-72.4167,55.33,63,7,7.49
490,Virginia Beach,US,2021-09-07 19:28:51,36.8529,-75.978,88.09,47,40,1.99
491,Tuy Hoa,VN,2021-09-07 19:30:35,13.0833,109.3,76.08,92,99,2.51
492,Batagay,RU,2021-09-07 19:33:30,67.6333,134.6333,28.33,91,11,4.94
493,Halifax,CA,2021-09-07 19:29:10,44.6453,-63.5724,74.68,60,20,1.01
494,East Hemet,US,2021-09-07 19:31:32,33.74,-116.9389,104.76,34,0,1.01
495,Bellmead,US,2021-09-07 19:33:30,31.594,-97.1089,94.06,48,40,0.0
496,Iquitos,PE,2021-09-07 19:33:31,-3.7481,-73.2472,87.84,70,40,5.75
497,Kumano,JP,2021-09-07 19:33:31,34.3442,132.5894,72.52,93,100,2.44
498,Fukue,JP,2021-09-07 19:33:31,32.6881,128.8419,77.05,83,88,12.97
499,Sola,VU,2021-09-07 19:33:32,-13.8833,167.55,77.86,78,75,20.65
500,Iskateley,RU,2021-09-07 19:33:32,67.6803,53.1512,41.2,94,100,16.31
501,Asfi,MA,2021-09-07 19:33:32,32.2994,-9.2372,72.43,86,3,10.51
502,Isiro,CD,2021-09-07 19:33:33,2.7739,27.616,65.8,100,96,2.46
503,Shellbrook,CA,2021-09-07 19:33:33,53.2168,-106.4011,70.83,35,7,15.75
504,Alamosa,US,2021-09-07 19:29:53,37.4695,-105.87,86.67,13,1,4.61
505,Gazli,UZ,2021-09-07 19:33:33,40.1333,63.45,84.72,17,0,9.48
506,Tselinnoye,RU,2021-09-07 19:33:34,53.0833,85.6667,55.83,64,88,3.74
507,Gat,IL,2021-09-07 19:32:30,31.61,34.7642,78.82,70,0,3.27
508,Banjar,ID,2021-09-07 19:33:34,-8.19,114.9675,80.46,91,24,5.08
509,Sibolga,ID,2021-09-07 19:33:34,1.7427,98.7792,76.23,90,98,1.9
510,Roma,US,2021-09-07 19:33:34,43.2128,-75.4557,78.84,52,75,9.22
511,Nelson,NZ,2021-09-07 19:33:35,-41.2833,173.2833,47.28,88,97,1.01
512,Guaratinga,BR,2021-09-07 19:33:35,-16.5667,-39.5667,77.67,70,89,7.02
513,Bay-Khaak,RU,2021-09-07 19:33:35,51.1667,94.5,53.83,66,2,2.55
514,Lakes Entrance,AU,2021-09-07 19:33:36,-37.8811,147.981,41.16,91,11,8.19
515,Saint-Francois,FR,2021-09-07 19:33:36,46.4154,3.9054,74.64,57,0,6.91
516,Cap-Aux-Meules,CA,2021-09-07 19:33:36,47.3821,-61.8597,66.25,77,20,23.02
517,Cayenne,GF,2021-09-07 19:33:37,4.9333,-52.3333,87.84,78,40,1.99
518,Dakar,SN,2021-09-07 19:28:55,14.6937,-17.4441,84.33,70,20,6.91
519,Zhovtneve,UA,2021-09-07 19:33:37,50.6637,24.2492,52.97,62,47,1.16
520,Mount Pleasant,US,2021-09-07 19:33:37,32.7941,-79.8626,91.06,82,90,1.01
521,Suntar,RU,2021-09-07 19:33:38,62.1444,117.6319,51.93,98,100,3.42
522,Tungi,BD,2021-09-07 19:31:09,23.89,90.4058,84.2,74,75,3.44
523,Bocas Del Toro,PA,2021-09-07 19:33:38,9.3333,-82.25,81.07,77,100,9.31
524,Oranjestad,AW,2021-09-07 19:33:38,12.524,-70.027,87.75,70,75,14.97
525,Havoysund,NO,2021-09-07 19:33:39,70.9963,24.6622,45.48,81,70,12.55
526,Faanui,PF,2021-09-07 19:33:39,-16.4833,-151.75,79.52,73,7,18.14
527,Celestun,MX,2021-09-07 19:33:39,20.8667,-90.4,85.78,67,100,9.86
528,Makakilo City,US,2021-09-07 19:33:39,21.3469,-158.0858,82.72,61,1,8.05
529,Majene,ID,2021-09-07 19:33:40,-3.5403,118.9707,76.44,86,100,13.24
530,Dubti,ET,2021-09-07 19:33:40,11.7361,41.0853,94.96,35,3,5.82
531,Anzio,IT,2021-09-07 19:33:40,41.4853,12.6179,76.35,74,100,6.02
532,Porto Seguro,BR,2021-09-07 19:33:41,-16.4497,-39.0647,79.32,78,20,8.05
533,Uddevalla,SE,2021-09-07 19:33:41,58.3478,11.9424,61.18,90,33,5.01
534,Quatre Cocos,MU,2021-09-07 19:32:38,-20.2078,57.7625,70.09,67,24,15.52
535,Beyneu,KZ,2021-09-07 19:29:50,45.3167,55.2,63.79,43,80,12.26
536,Mbala,ZM,2021-09-07 19:33:41,-8.8402,31.3659,71.67,39,97,2.21
537,Uige,AO,2021-09-07 19:33:42,-7.6087,15.0613,75.15,65,65,2.28
538,Oxelosund,SE,2021-09-07 19:33:42,58.6706,17.1015,62.53,82,0,13.8
539,Valle De Juarez,MX,2021-09-07 19:33:42,19.9333,-102.9333,68.56,73,99,3.04
540,Bilma,NE,2021-09-07 19:33:43,18.6853,12.9164,94.62,28,33,7.27
541,Kletnya,RU,2021-09-07 19:33:43,53.3897,33.2171,48.36,82,75,6.08
542,Talnakh,RU,2021-09-07 19:33:43,69.4865,88.3972,46.54,73,100,7.11
543,Zhangye,CN,2021-09-07 19:33:44,38.9342,100.4517,65.52,25,0,5.82
544,Labelle,US,2021-09-07 19:33:44,26.7617,-81.4384,92.98,44,95,2.08
545,Montepuez,MZ,2021-09-07 19:33:44,-13.1256,38.9997,68.97,70,21,7.54
546,Nova Olimpia,BR,2021-09-07 19:33:45,-14.7972,-57.2881,104.74,17,6,10.22
547,Champerico,GT,2021-09-07 19:33:45,14.3,-91.9167,89.94,76,98,4.81
548,Destin,US,2021-09-07 19:31:59,30.3935,-86.4958,91.53,68,1,5.75
549,Chifeng,CN,2021-09-07 19:33:45,42.2683,118.9636,57.27,83,43,3.69
550,Alta Floresta,BR,2021-09-07 19:30:10,-9.8756,-56.0861,96.62,41,40,4.61
551,Fredericksburg,US,2021-09-07 19:30:43,38.3032,-77.4605,90.23,40,1,1.99
552,Black River,JM,2021-09-07 19:33:46,18.0264,-77.8487,88.99,67,12,8.68
553,Parkes,AU,2021-09-07 19:33:46,-33.1333,148.1833,39.49,93,0,3.42
554,Tiarei,PF,2021-09-07 19:33:46,-17.5333,-149.3333,82.42,76,4,15.95
555,Kungurtug,RU,2021-09-07 19:33:46,50.5994,97.5228,41.04,85,3,1.9
556,Irbeyskoye,RU,2021-09-07 19:33:47,55.6428,95.4522,47.19,75,98,1.1
557,Puerto Quijarro,BO,2021-09-07 19:33:47,-17.7833,-57.7667,106.45,16,6,9.8
558,North Bend,US,2021-09-07 19:33:47,43.4065,-124.2243,78.93,72,20,9.22
559,Kudeyevskiy,RU,2021-09-07 19:33:48,54.8758,56.7567,40.23,86,86,5.32
